account_id,district_id,stmt_frq,date
2026,64,monthly,2019-09-14
2173,64,monthly,2020-05-02
995,64,monthly,2018-08-23
1700,64,monthly,2018-11-18
8341,64,monthly,2019-12-27
1186,64,monthly,2020-12-17
2405,64,monthly,2020-02-27
69,64,monthly,2019-01-12
2663,64,monthly,2018-01-25
2123,64,monthly,2016-07-26
7445,64,monthly,2016-03-18
9159,64,monthly,2019-08-02
6289,64,monthly,2018-04-05
3011,64,monthly,2016-09-01
258,64,monthly,2020-07-09
470,64,monthly,2017-03-23
45,64,monthly,2020-09-02
156,64,monthly,2020-10-22
505,64,monthly,2019-12-16
4128,64,monthly,2020-09-26
1948,64,monthly,2019-04-08
2178,64,monthly,2018-05-15
3380,64,monthly,2016-12-10
7795,64,monthly,2018-01-05
3431,64,monthly,2019-09-21
2418,64,monthly,2019-10-29
1412,64,monthly,2016-05-18
3022,64,monthly,2019-10-30
1981,64,monthly,2016-10-08
2515,64,monthly,2018-10-24
342,64,monthly,2019-10-13
1749,64,monthly,2018-10-14
3960,64,monthly,2016-02-06
3679,64,monthly,2018-08-15
4743,64,monthly,2016-05-05
1451,64,monthly,2016-06-24
40,64,monthly,2016-10-25
2630,64,monthly,2018-12-21
107,64,monthly,2016-11-05
8982,64,monthly,2016-09-25
2528,65,monthly,2016-03-25
1413,65,monthly,2018-06-07
2265,65,monthly,2018-08-03
246,65,monthly,2020-12-20
2952,65,monthly,2020-04-28
4150,65,monthly,2020-07-05
1285,65,monthly,2016-06-04
1447,65,monthly,2020-02-20
605,65,monthly,2020-02-04
1327,65,monthly,2017-08-24
347,65,monthly,2016-12-13
10884,65,monthly,2018-02-20
1215,65,monthly,2020-03-04
1072,65,monthly,2020-12-09
2209,65,monthly,2019-08-15
3226,65,monthly,2017-08-28
1012,65,monthly,2017-07-09
3100,65,monthly,2020-06-22
2337,65,monthly,2020-07-07
3915,65,monthly,2016-04-02
756,65,monthly,2018-01-13
3030,65,monthly,2017-06-22
638,65,monthly,2018-06-28
2312,65,monthly,2020-09-26
331,65,monthly,2018-10-02
2497,65,monthly,2016-03-16
912,65,monthly,2020-04-27
2348,65,monthly,2019-02-05
1591,65,monthly,2019-01-10
1770,65,monthly,2017-02-08
3741,65,monthly,2019-08-18
2456,65,monthly,2018-09-09
3572,65,monthly,2018-11-12
3523,65,monthly,2019-05-14
3174,65,monthly,2020-12-10
245,65,monthly,2016-11-25
1161,66,monthly,2016-05-08
3097,66,monthly,2020-08-14
5065,66,monthly,2016-01-24
1561,66,monthly,2018-04-01
776,66,monthly,2019-05-18
10439,66,monthly,2016-11-21
1257,66,monthly,2018-10-11
1612,66,monthly,2019-02-12
3554,66,monthly,2016-02-16
295,66,monthly,2020-11-23
4729,66,monthly,2020-05-23
981,66,monthly,2018-03-25
1222,66,monthly,2016-01-20
3727,66,monthly,2019-01-19
588,66,monthly,2016-03-14
2690,66,monthly,2020-03-19
3069,66,monthly,2016-03-20
5422,66,monthly,2017-10-22
3127,66,monthly,2016-08-08
2810,66,monthly,2018-03-16
4774,66,monthly,2017-01-14
1924,66,monthly,2019-05-16
1103,66,monthly,2018-07-09
3581,66,monthly,2020-03-26
3524,66,monthly,2020-06-28
1557,66,monthly,2019-12-13
3133,66,monthly,2016-06-14
2716,66,monthly,2019-01-08
173,66,monthly,2016-11-26
1815,66,monthly,2016-04-17
4259,66,monthly,2017-04-08
2980,66,monthly,2016-12-09
2653,66,monthly,2020-01-08
1571,66,monthly,2019-07-29
3085,66,monthly,2020-07-03
1487,66,monthly,2016-09-10
3309,66,monthly,2016-11-20
4086,66,monthly,2019-07-17
1455,66,monthly,2019-01-03
2629,66,monthly,2019-09-10
2274,66,monthly,2019-01-21
4418,66,monthly,2017-02-09
739,66,monthly,2019-03-18
3199,66,monthly,2019-06-06
3083,66,monthly,2020-03-18
1109,66,monthly,2017-10-27
5692,66,monthly,2019-02-25
2829,66,monthly,2020-08-18
8688,66,monthly,2019-11-22
2999,66,monthly,2019-10-08
2955,67,monthly,2019-09-27
1588,67,monthly,2016-12-11
1516,67,monthly,2016-10-08
1717,67,monthly,2020-12-02
3334,67,monthly,2019-07-09
204,67,monthly,2019-01-13
2679,67,monthly,2020-07-24
6158,67,monthly,2019-05-13
1207,67,monthly,2016-06-08
2049,67,monthly,2020-12-19
1146,67,monthly,2016-09-12
1469,67,monthly,2018-12-15
2185,67,monthly,2018-01-18
4463,67,monthly,2016-09-03
2550,67,monthly,2018-11-11
694,67,monthly,2019-09-04
8094,67,monthly,2019-11-24
526,67,monthly,2019-07-16
4195,67,monthly,2017-05-21
3663,67,monthly,2017-11-06
1387,67,monthly,2020-01-01
506,67,monthly,2019-07-08
1666,67,monthly,2016-10-30
2436,67,monthly,2016-05-25
11362,67,monthly,2018-10-14
3983,67,monthly,2016-02-04
3296,67,monthly,2019-03-15
1577,67,monthly,2019-10-16
3113,67,monthly,2016-08-16
4858,67,monthly,2020-06-21
373,67,monthly,2019-06-20
3214,67,monthly,2020-05-10
2176,67,monthly,2016-06-06
2685,67,monthly,2019-11-01
1518,67,monthly,2016-04-21
1249,67,monthly,2018-03-30
51,67,monthly,2019-05-11
3844,67,monthly,2016-05-23
1097,67,monthly,2019-06-22
3144,67,monthly,2019-03-09
1721,68,monthly,2016-03-25
3260,68,monthly,2016-03-25
375,68,monthly,2019-06-07
2213,68,monthly,2016-07-11
1330,68,monthly,2019-10-22
2383,68,monthly,2019-08-05
3146,68,monthly,2016-10-26
4533,68,monthly,2020-08-03
402,68,monthly,2020-09-14
85,68,monthly,2020-03-23
7632,68,monthly,2019-09-22
1245,68,monthly,2020-11-12
3096,68,monthly,2016-06-29
660,68,monthly,2019-01-20
218,68,monthly,2019-02-06
381,68,monthly,2016-07-04
2343,68,monthly,2017-12-09
2910,68,monthly,2020-10-21
2015,68,monthly,2018-11-25
2869,68,monthly,2019-09-27
2023,68,monthly,2016-01-26
631,68,monthly,2019-03-25
9263,68,monthly,2019-06-04
1698,68,monthly,2019-03-14
2271,68,monthly,2016-11-13
3371,68,monthly,2016-11-04
2604,68,monthly,2019-07-04
3550,68,monthly,2019-07-04
3366,68,monthly,2019-03-02
2046,68,monthly,2019-10-17
3381,68,monthly,2020-08-02
3515,68,monthly,2019-06-16
2366,68,monthly,2020-05-20
3283,68,monthly,2016-03-26
3836,68,monthly,2020-12-09
7424,68,monthly,2019-07-28
1420,68,monthly,2018-06-08
1063,68,monthly,2019-09-19
9307,68,monthly,2016-01-24
2935,68,monthly,2018-05-15
2574,68,monthly,2016-02-02
1742,68,monthly,2018-10-08
2280,68,monthly,2018-08-17
2917,68,monthly,2019-08-08
1838,68,monthly,2017-05-26
512,68,monthly,2020-01-14
2122,68,monthly,2016-01-08
1244,68,monthly,2019-05-08
1681,68,monthly,2020-07-11
9703,68,monthly,2016-07-15
1255,68,monthly,2020-07-02
10320,68,monthly,2016-07-11
9826,68,monthly,2019-08-23
378,68,monthly,2019-07-22
1027,68,monthly,2020-07-18
1117,68,monthly,2019-08-29
1752,68,monthly,2019-05-08
2317,68,monthly,2020-08-28
31,68,monthly,2017-04-27
1197,68,monthly,2016-09-07
115,68,monthly,2016-03-19
118,68,monthly,2020-09-18
1887,68,monthly,2016-05-09
255,68,monthly,2019-11-03
96,68,monthly,2016-02-18
2615,68,monthly,2017-07-17
1993,68,monthly,2017-10-30
3749,68,monthly,2019-08-10
1679,68,monthly,2019-09-05
25,68,monthly,2019-07-28
8564,68,monthly,2016-09-12
1422,68,monthly,2016-04-09
89,68,monthly,2020-09-25
1911,68,monthly,2017-08-21
5129,68,monthly,2016-06-08
778,68,monthly,2019-10-26
3922,68,monthly,2020-10-22
2543,68,monthly,2016-02-13
2642,68,monthly,2018-06-05
1597,68,monthly,2018-07-04
1764,68,monthly,2020-09-04
1677,69,monthly,2020-01-08
3819,69,monthly,2019-11-11
1508,69,monthly,2019-01-22
496,69,monthly,2016-02-26
808,69,monthly,2018-06-13
1181,69,monthly,2020-08-20
1390,69,monthly,2019-12-30
3764,69,monthly,2018-11-05
1505,69,monthly,2016-04-23
2737,69,monthly,2019-07-06
476,69,monthly,2020-04-11
1090,69,monthly,2019-10-19
4361,69,monthly,2019-03-11
10280,69,monthly,2019-12-01
2722,69,monthly,2020-07-24
1580,69,monthly,2019-01-08
2890,69,monthly,2019-02-07
2288,69,monthly,2019-01-01
398,69,monthly,2020-10-24
2592,69,monthly,2016-09-01
193,69,monthly,2019-12-22
439,69,monthly,2019-04-15
3033,69,monthly,2020-12-10
2765,69,monthly,2020-09-20
2691,69,monthly,2016-09-08
242,69,monthly,2019-08-29
701,69,monthly,2016-06-08
1771,69,monthly,2016-03-28
927,69,monthly,2020-04-12
2021,69,monthly,2020-02-05
1611,69,monthly,2019-02-11
9201,69,monthly,2019-10-28
692,69,monthly,2019-10-02
1217,69,monthly,2016-10-25
1227,69,monthly,2019-01-13
2411,69,monthly,2016-06-27
3876,69,monthly,2017-02-13
282,69,monthly,2020-05-12
3136,69,monthly,2016-08-07
2124,69,monthly,2016-02-20
1544,69,monthly,2016-07-14
4514,69,monthly,2016-12-18
7049,69,monthly,2020-10-12
1198,70,monthly,2020-04-20
9635,70,monthly,2016-01-05
3731,70,monthly,2019-05-20
1688,70,monthly,2016-02-27
538,70,monthly,2017-06-07
377,70,monthly,2017-08-19
1434,70,monthly,2020-08-08
2335,70,monthly,2019-04-04
2758,70,monthly,2016-05-19
1790,70,monthly,2020-09-08
2798,70,monthly,2017-08-24
624,70,monthly,2016-10-11
1069,70,monthly,2016-07-24
677,70,monthly,2020-09-13
3355,70,monthly,2017-02-26
2873,70,monthly,2019-12-13
2689,70,monthly,2020-01-01
3553,70,monthly,2018-08-30
1936,70,monthly,2018-07-18
3525,70,monthly,2018-12-01
944,70,monthly,2016-03-08
3041,70,monthly,2019-04-04
5366,70,monthly,2016-08-09
4254,70,monthly,2016-05-04
3694,70,monthly,2019-07-06
4681,70,monthly,2018-08-08
3212,70,monthly,2016-07-25
2495,70,monthly,2020-03-19
2036,70,monthly,2020-10-03
1821,70,monthly,2018-04-07
1174,70,monthly,2018-03-21
625,70,monthly,2018-07-12
1064,70,monthly,2020-09-29
735,70,monthly,2020-09-17
5357,70,monthly,2017-12-18
8316,70,monthly,2017-06-04
1596,70,monthly,2020-10-05
938,70,monthly,2020-12-13
1832,70,monthly,2019-04-01
199,70,monthly,2019-10-26
4538,70,monthly,2018-05-07
4478,70,monthly,2016-07-23
1723,70,monthly,2020-11-04
2839,70,monthly,2018-04-04
1297,70,monthly,2016-07-27
645,70,monthly,2020-08-21
1444,70,monthly,2019-06-16
2397,70,monthly,2019-06-14
3682,70,monthly,2016-06-07
1928,70,monthly,2020-03-02
1898,70,monthly,2016-04-01
15,70,monthly,2016-10-02
195,70,monthly,2020-02-27
870,70,monthly,2018-03-27
5024,70,monthly,2018-08-20
1950,70,monthly,2020-08-01
3681,70,monthly,2020-01-25
3898,70,monthly,2017-02-07
3344,70,monthly,2020-05-15
3946,70,monthly,2019-07-16
3817,70,monthly,2018-02-10
3924,70,monthly,2019-02-24
3777,70,monthly,2018-01-19
3612,70,monthly,2017-08-27
10202,70,monthly,2019-07-08
2286,70,monthly,2019-12-06
2387,70,monthly,2019-06-22
2107,70,monthly,2019-11-09
2827,70,monthly,2019-12-18
957,70,monthly,2018-12-22
3692,70,monthly,2020-04-21
525,70,monthly,2019-03-20
1206,70,monthly,2018-10-21
356,70,monthly,2019-03-12
8505,70,monthly,2020-03-20
2834,70,monthly,2018-10-14
1004,70,monthly,2019-07-02
1783,70,monthly,2020-09-11
7262,70,monthly,2019-08-30
411,70,monthly,2016-02-05
137,70,monthly,2019-07-19
1704,70,monthly,2018-09-22
2637,70,monthly,2020-01-01
1952,70,monthly,2016-11-28
711,70,monthly,2017-07-06
3425,70,monthly,2017-08-24
2105,70,monthly,2019-03-09
1999,70,monthly,2016-06-06
514,70,monthly,2019-03-30
725,70,monthly,2019-07-08
3628,70,monthly,2018-09-12
483,70,monthly,2020-07-15
9707,70,monthly,2016-04-24
3264,70,monthly,2016-10-23
2116,70,monthly,2019-05-02
3511,70,monthly,2019-07-23
1484,70,monthly,2019-09-23
2601,70,monthly,2019-11-24
5794,70,monthly,2018-07-14
3787,70,monthly,2016-02-19
198,70,monthly,2016-10-25
8972,70,monthly,2019-05-21
9203,70,monthly,2016-02-27
3541,70,monthly,2020-03-02
892,70,monthly,2016-03-20
226,70,monthly,2020-02-23
3482,70,monthly,2018-01-03
2326,70,monthly,2017-01-24
5622,70,monthly,2016-02-08
4130,70,monthly,2020-06-01
1860,70,monthly,2020-01-02
9017,70,monthly,2018-11-22
8742,70,monthly,2020-01-28
2131,70,monthly,2019-07-11
3504,70,monthly,2019-08-30
2352,70,monthly,2018-01-21
1102,70,monthly,2019-02-19
1705,70,monthly,2016-09-15
9422,70,monthly,2019-03-06
3939,70,monthly,2016-07-08
3099,70,monthly,2016-05-20
3688,70,monthly,2016-11-10
3788,70,monthly,2016-04-10
3746,70,monthly,2019-06-04
2881,70,monthly,2016-01-04
9633,70,monthly,2019-01-08
2062,70,monthly,2019-03-06
159,70,monthly,2020-02-11
1904,70,monthly,2019-05-18
9,70,monthly,2016-01-27
2852,70,monthly,2019-12-29
1280,70,monthly,2018-05-03
2513,70,monthly,2016-07-22
61,70,monthly,2016-12-11
840,70,monthly,2019-03-12
1212,70,monthly,2018-12-18
2398,70,monthly,2019-11-25
7907,70,monthly,2019-07-27
3506,70,monthly,2020-05-08
3413,70,monthly,2016-07-13
1530,70,monthly,2018-05-27
2907,70,monthly,2016-09-09
574,70,monthly,2016-07-30
3351,70,monthly,2019-03-08
1223,70,monthly,2019-08-10
3300,71,monthly,2020-09-19
286,71,monthly,2019-03-27
863,71,monthly,2016-05-16
7203,71,monthly,2016-03-26
1294,71,monthly,2017-11-27
3075,71,monthly,2020-06-25
2985,71,monthly,2016-04-06
1753,71,monthly,2020-06-14
1360,71,monthly,2017-08-14
630,71,monthly,2016-06-29
3179,71,monthly,2019-09-20
2433,71,monthly,2016-02-19
2376,71,monthly,2019-12-14
5429,71,monthly,2018-09-22
3943,71,monthly,2019-03-06
2033,71,monthly,2019-03-20
2438,71,monthly,2020-11-16
2880,71,monthly,2016-06-16
466,71,monthly,2019-02-18
3477,71,monthly,2016-08-22
2166,71,monthly,2020-04-12
2662,71,monthly,2017-05-24
1607,71,monthly,2019-04-20
303,71,monthly,2019-07-25
7156,71,monthly,2020-09-11
823,71,monthly,2020-09-19
1421,71,monthly,2017-10-05
3687,71,monthly,2016-11-06
1718,71,monthly,2020-09-23
898,71,monthly,2019-03-27
2701,71,monthly,2016-07-27
1503,71,monthly,2019-04-10
3360,71,monthly,2020-11-10
3166,71,monthly,2016-08-10
2841,71,monthly,2016-07-27
3158,71,monthly,2019-10-03
10728,71,monthly,2017-12-23
1973,71,monthly,2019-06-05
698,71,monthly,2019-09-29
899,72,monthly,2016-06-21
1259,72,monthly,2020-04-12
3557,72,monthly,2019-11-02
4090,72,monthly,2019-10-11
3211,72,monthly,2020-06-09
994,72,monthly,2018-09-15
5445,72,monthly,2020-02-19
2489,72,monthly,2016-03-09
11042,72,monthly,2018-01-29
9199,72,monthly,2019-05-15
3869,72,monthly,2017-09-13
915,72,monthly,2018-01-18
864,72,monthly,2020-07-08
1988,72,monthly,2019-12-30
651,72,monthly,2016-11-28
10440,72,monthly,2016-09-13
958,72,monthly,2019-06-06
1065,72,monthly,2016-03-27
615,72,monthly,2019-04-09
2323,72,monthly,2018-05-08
1703,72,monthly,2020-11-02
2581,72,monthly,2016-03-11
2688,72,monthly,2018-02-20
3063,72,monthly,2016-05-26
3812,72,monthly,2018-01-16
2070,72,monthly,2016-01-29
9030,72,monthly,2018-01-21
3008,72,monthly,2016-02-27
1551,72,monthly,2020-06-18
2349,72,monthly,2019-09-11
4066,72,monthly,2017-05-24
6511,72,monthly,2017-06-10
2932,72,monthly,2016-05-04
240,72,monthly,2020-04-28
5767,72,monthly,2016-06-16
1572,72,monthly,2020-10-21
2964,72,monthly,2020-01-09
3191,72,monthly,2019-09-17
2736,72,monthly,2016-07-02
4328,72,monthly,2017-06-17
3926,72,monthly,2017-09-11
1605,72,monthly,2016-12-16
2428,72,monthly,2016-09-08
1203,72,monthly,2018-08-09
1858,72,monthly,2018-02-18
712,72,monthly,2019-12-01
2814,72,monthly,2016-04-25
1714,72,monthly,2017-09-08
349,72,monthly,2020-06-08
2575,72,monthly,2020-04-13
3135,72,monthly,2016-12-27
1630,72,monthly,2016-07-28
10445,72,monthly,2019-05-29
481,72,monthly,2019-04-23
571,72,monthly,2019-07-16
3774,72,monthly,2019-08-30
1547,72,monthly,2016-09-14
626,72,monthly,2016-11-11
41,72,monthly,2020-08-02
236,72,monthly,2019-03-16
1944,72,monthly,2016-02-12
2650,72,monthly,2019-03-26
2160,72,monthly,2019-11-10
5118,72,monthly,2018-08-05
469,72,monthly,2020-07-14
4794,72,monthly,2019-12-18
3044,72,monthly,2019-09-14
1916,72,monthly,2019-02-16
2022,72,monthly,2016-06-11
3883,72,monthly,2016-03-15
2069,72,monthly,2020-10-08
4475,72,monthly,2020-04-16
220,72,monthly,2016-04-09
1289,72,monthly,2019-07-07
846,72,monthly,2019-03-09
3520,72,monthly,2018-06-04
73,72,monthly,2016-11-08
628,72,monthly,2017-01-03
3574,72,monthly,2020-03-08
1954,72,monthly,2019-06-05
387,72,monthly,2020-09-19
978,73,monthly,2016-08-18
333,73,monthly,2019-12-23
2609,73,monthly,2016-05-03
213,73,monthly,2018-08-29
914,73,monthly,2016-11-14
9455,73,monthly,2019-11-03
313,73,monthly,2019-07-06
27,73,monthly,2016-09-26
2094,73,monthly,2019-08-23
3532,73,monthly,2018-07-18
504,73,monthly,2016-04-21
278,73,monthly,2019-04-08
873,73,monthly,2020-04-26
1984,73,monthly,2016-11-07
3013,73,monthly,2020-12-09
473,73,monthly,2019-10-20
1461,73,monthly,2019-04-07
2699,73,monthly,2019-12-25
1464,73,monthly,2019-10-21
2195,73,monthly,2017-10-08
1034,73,monthly,2020-04-04
1763,73,monthly,2019-03-06
2779,73,monthly,2016-06-15
2217,73,monthly,2019-01-27
4415,73,monthly,2018-07-05
3433,73,monthly,2020-07-07
1035,73,monthly,2020-04-18
1566,73,monthly,2016-07-07
2768,73,monthly,2016-12-20
150,73,monthly,2018-03-16
3429,73,monthly,2016-12-17
2920,73,monthly,2020-11-13
3060,73,monthly,2020-06-09
2835,73,monthly,2018-10-03
4383,73,monthly,2019-11-10
4725,73,monthly,2020-04-14
1073,73,monthly,2017-02-27
1665,73,monthly,2020-04-15
3362,73,monthly,2018-01-25
1205,73,monthly,2017-10-08
8085,73,monthly,2019-04-08
2492,73,monthly,2020-09-01
234,73,monthly,2016-07-15
2647,73,monthly,2016-02-08
2809,73,monthly,2017-12-08
750,73,monthly,2016-09-12
2676,73,monthly,2016-01-22
1658,73,monthly,2016-05-10
417,73,monthly,2019-01-27
1917,73,monthly,2018-12-13
3231,73,monthly,2018-04-18
2318,73,monthly,2016-11-08
2236,73,monthly,2018-08-27
2253,74,monthly,2016-07-24
2700,74,monthly,2016-11-08
3353,74,monthly,2019-08-27
683,74,monthly,2019-07-22
7753,74,monthly,2016-02-08
2752,74,monthly,2019-05-15
3703,74,monthly,2020-06-18
5092,74,monthly,2016-12-21
954,74,monthly,2019-01-08
610,74,monthly,2017-08-11
2721,74,monthly,2020-11-14
3823,74,monthly,2018-04-19
2794,74,monthly,2019-08-08
1089,74,monthly,2018-10-10
518,74,monthly,2017-09-09
1794,74,monthly,2020-07-23
3715,74,monthly,2020-11-27
3177,74,monthly,2019-11-12
4092,74,monthly,2019-03-13
3543,74,monthly,2019-07-21
2108,74,monthly,2019-07-06
3377,74,monthly,2019-12-02
3046,74,monthly,2020-08-11
3502,74,monthly,2019-03-08
4596,74,monthly,2016-03-09
2816,74,monthly,2020-05-04
2216,74,monthly,2016-04-17
335,74,monthly,2019-01-20
3818,74,monthly,2016-01-01
3976,74,monthly,2019-04-15
1896,74,monthly,2016-10-05
2351,74,monthly,2020-09-08
251,74,monthly,2019-04-06
3193,74,monthly,2019-02-27
1338,74,monthly,2016-01-11
4159,74,monthly,2016-07-09
129,74,monthly,2020-10-01
2439,74,monthly,2019-08-13
2978,74,monthly,2018-01-06
2702,74,monthly,2019-02-01
1521,74,monthly,2019-04-04
467,74,monthly,2016-09-24
3350,74,monthly,2019-07-13
1128,74,monthly,2016-11-21
136,74,monthly,2019-05-14
956,74,monthly,2016-12-05
1710,74,monthly,2020-05-25
1402,74,monthly,2016-03-26
688,74,monthly,2016-11-25
2494,74,monthly,2017-04-23
1728,74,monthly,2018-06-23
297,74,monthly,2019-09-08
1014,74,monthly,2019-03-20
1031,74,monthly,2018-06-20
3814,74,monthly,2018-12-27
190,74,monthly,2018-03-02
617,74,monthly,2019-08-23
830,74,monthly,2016-02-08
6510,74,monthly,2019-12-18
4342,74,monthly,2019-04-29
3932,74,monthly,2019-07-25
1254,74,monthly,2018-03-28
365,74,monthly,2016-12-12
78,74,monthly,2016-07-07
1142,74,monthly,2018-10-19
1736,74,monthly,2020-02-26
1410,74,monthly,2016-09-11
1652,74,monthly,2016-05-20
1835,74,monthly,2017-12-24
2717,74,monthly,2019-07-25
11295,74,monthly,2016-01-21
3249,74,monthly,2019-10-11
986,74,monthly,2019-05-02
2549,74,monthly,2016-11-12
2484,74,monthly,2016-01-03
3273,74,monthly,2018-12-29
1079,74,monthly,2016-09-14
3275,74,monthly,2017-06-29
3660,74,monthly,2016-11-14
3799,74,monthly,2019-11-29
2565,74,monthly,2018-10-04
3066,74,monthly,2019-08-12
6602,74,monthly,2020-08-04
1334,74,monthly,2016-05-14
1997,74,monthly,2019-09-05
508,74,monthly,2019-11-19
2431,74,monthly,2018-02-23
412,74,monthly,2019-01-21
2547,74,monthly,2018-04-28
2905,74,monthly,2017-10-03
6148,74,monthly,2016-12-27
81,74,monthly,2019-07-18
2119,74,monthly,2018-09-21
902,74,monthly,2016-06-29
2080,74,monthly,2020-04-27
8566,74,monthly,2016-10-08
9750,74,monthly,2017-05-16
2797,74,monthly,2020-02-26
4332,74,monthly,2020-12-23
3709,74,monthly,2019-03-05
2912,74,monthly,2017-07-30
1268,74,monthly,2016-07-25
1346,74,monthly,2020-07-01
6363,74,monthly,2016-08-01
11382,74,monthly,2018-08-20
3122,74,monthly,2020-05-12
3424,74,monthly,2016-02-16
3577,74,monthly,2020-05-11
3779,74,monthly,2018-07-08
97,74,monthly,2019-05-05
3533,74,monthly,2017-08-29
968,74,monthly,2018-11-11
20,74,monthly,2019-08-24
1179,74,monthly,2016-01-23
4349,74,monthly,2019-09-16
2530,74,monthly,2019-07-02
9591,74,monthly,2016-05-20
9241,74,monthly,2019-09-25
1367,74,monthly,2019-08-20
820,74,monthly,2018-11-04
6924,74,monthly,2017-06-01
24,74,monthly,2019-12-05
3920,74,monthly,2016-09-01
3391,74,monthly,2016-04-01
3604,75,monthly,2016-12-22
7857,75,monthly,2016-08-04
2138,75,monthly,2020-08-11
262,75,monthly,2019-01-27
3017,75,monthly,2017-08-12
421,75,monthly,2020-11-27
2001,75,monthly,2017-05-19
580,75,monthly,2019-05-20
1417,75,monthly,2017-12-20
5181,75,monthly,2019-02-03
2723,75,monthly,2018-03-12
3306,75,monthly,2016-08-24
10789,75,monthly,2019-09-18
1621,75,monthly,2016-12-01
1757,75,monthly,2018-03-27
3849,75,monthly,2017-10-21
7033,75,monthly,2019-07-03
2011,75,monthly,2016-03-25
3521,75,monthly,2016-06-22
2136,75,monthly,2020-10-02
1349,75,monthly,2019-03-05
3980,75,monthly,2016-04-03
135,75,monthly,2016-06-15
636,75,monthly,2020-04-24
2847,75,monthly,2017-05-08
736,75,monthly,2020-12-07
3294,75,monthly,2019-04-09
1707,75,monthly,2020-01-13
717,75,monthly,2016-04-24
2140,75,monthly,2016-10-21
3971,75,monthly,2020-03-13
11135,75,monthly,2016-10-10
2315,75,monthly,2017-02-13
3704,75,monthly,2016-01-24
2040,75,monthly,2019-06-25
540,75,monthly,2016-10-16
453,75,monthly,2020-04-24
746,75,monthly,2018-05-10
2189,75,monthly,2016-04-22
606,75,monthly,2020-11-04
325,75,monthly,2019-10-06
2585,75,monthly,2016-02-10
35,75,monthly,2016-07-07
1802,75,monthly,2018-03-10
420,75,monthly,2018-08-26
3415,75,monthly,2020-12-06
1574,75,monthly,2020-05-28
5870,75,monthly,2020-09-17
7011,75,monthly,2016-10-08
1880,76,monthly,2017-02-25
3330,76,monthly,2018-07-08
1423,76,monthly,2018-09-08
517,76,monthly,2016-09-22
3840,76,monthly,2017-02-19
3669,76,monthly,2016-12-22
2048,76,monthly,2020-03-30
3937,76,monthly,2019-01-10
13,76,monthly,2020-08-17
3274,76,monthly,2020-09-17
10650,76,monthly,2020-09-09
1339,76,monthly,2020-07-06
2409,76,monthly,2019-02-13
2444,76,monthly,2020-09-07
6910,76,monthly,2018-04-04
1425,76,monthly,2016-07-06
3469,76,monthly,2016-05-22
1695,76,monthly,2016-01-03
2132,76,monthly,2016-10-08
274,76,monthly,2016-08-20
2067,76,monthly,2017-04-07
1235,76,monthly,2016-11-23
721,76,monthly,2016-08-29
3497,76,monthly,2017-08-02
3061,76,monthly,2018-11-08
2733,76,monthly,2016-12-22
2887,76,monthly,2019-07-13
2627,76,monthly,2017-10-02
2457,76,monthly,2016-11-11
762,76,monthly,2018-10-18
1744,76,monthly,2019-02-07
2491,76,monthly,2019-03-01
726,76,monthly,2017-02-03
9673,76,monthly,2020-06-07
11,76,monthly,2018-10-10
569,76,monthly,2019-10-01
2687,76,monthly,2016-07-01
10065,76,monthly,2019-03-30
3947,76,monthly,2019-01-23
3598,76,monthly,2020-11-02
10799,76,monthly,2020-08-19
189,76,monthly,2020-04-16
5878,76,monthly,2019-11-19
3459,76,monthly,2019-06-02
814,76,monthly,2019-10-06
10906,76,monthly,2016-11-14
3722,76,monthly,2020-12-07
3701,76,monthly,2016-10-06
317,76,monthly,2016-03-10
1877,76,monthly,2016-12-13
151,76,monthly,2016-09-06
3686,77,monthly,2020-08-03
3248,77,monthly,2019-05-11
551,77,monthly,2016-05-07
4389,77,monthly,2019-07-28
3172,77,monthly,2020-05-27
368,77,monthly,2016-07-06
1737,77,monthly,2019-02-13
1000,77,monthly,2016-01-25
2157,77,monthly,2018-11-08
2377,77,monthly,2017-11-13
1972,77,monthly,2016-01-02
1962,77,monthly,2019-02-24
3647,77,monthly,2019-06-17
3750,77,monthly,2018-03-18
153,77,monthly,2016-09-19
184,77,monthly,2019-02-21
4268,77,monthly,2020-02-20
3990,77,monthly,2020-02-04
976,77,monthly,2019-01-27
2919,77,monthly,2018-05-10
3157,77,monthly,2016-09-10
742,77,monthly,2017-01-28
217,77,monthly,2018-01-20
299,77,monthly,2016-04-05
1683,77,monthly,2019-11-01
2994,77,monthly,2019-05-03
53,77,monthly,2018-06-07
857,77,monthly,2016-09-16
8321,77,monthly,2016-04-12
2332,77,monthly,2019-09-24
1590,77,monthly,2018-04-07
4119,77,monthly,2016-10-18
1634,77,monthly,2017-06-04
2883,77,monthly,2020-06-29
1216,77,monthly,2019-03-01
3833,77,monthly,2020-07-13
3591,1,after_tr,2019-06-09
1693,1,after_tr,2020-04-29
3103,1,after_tr,2020-09-21
8558,1,after_tr,2017-02-27
5194,1,after_tr,2018-05-05
1539,1,after_tr,2016-01-03
2170,1,after_tr,2017-05-19
3156,1,after_tr,2020-11-16
3597,1,after_tr,2019-02-11
8628,2,after_tr,2019-10-15
125,2,after_tr,2019-09-07
960,4,after_tr,2017-11-02
2137,4,after_tr,2016-08-17
485,6,after_tr,2016-01-04
3446,6,after_tr,2019-09-27
5650,10,after_tr,2018-01-08
1344,12,after_tr,2018-07-16
